area,segmento,UF,valor_solicitado,ano_projeto,target_ge50,share_raised_capped
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,199999.9955,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,353430.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,645848.7734,2020,1.0,1.0
Artes Cenicas,Apresentação ou Performance de Teatro,DF,162999.9164,2020,1.0,0.9813195217074357
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,199999.998,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,205003.5,2020,0.0,0.0
Artes Cenicas,Teatro de formas animadas,BA,199965.1504,2020,0.0,0.0
Artes Cenicas,Desfile de escola de samba,RJ,2744245.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Dança,DF,199972.575,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,MG,299999.9795,2020,1.0,0.999999734999982
Artes Cenicas,Apresentação ou Performance de Teatro,SP,3327833.3125,2020,1.0,0.631041221960242
Artes Cenicas,Empreend Ações Educ-Cult/Capacitação/Treinamento,SP,249315.0,2020,0.0,0.0
Artes Cenicas,"Performance de Circo, Clown e Ilusionismo",SP,407027.5,2020,1.0,1.0
Artes Cenicas,Apresentação ou Performance de Dança,RN,392526.1992,2020,0.0,0.0
Artes Cenicas,Teatro de bonecos e congêneres,PR,477650.0044,2020,1.0,0.5233957870764336
Artes Cenicas,Empreend Ações Educ-Cult/Capacitação/Treinamento,SP,235224.0,2020,1.0,0.9959627418970853
Artes Cenicas,"Performance de Circo, Clown e Ilusionismo",PR,72445.5062,2020,1.0,0.9662435073164
Artes Cenicas,Apresentação ou Performance de Teatro,PR,197340.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,194683.5,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RO,997361.4189,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,BA,199853.5,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,DF,706375.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,581788.3516,2020,1.0,0.6789410597749066
Artes Cenicas,Apresentação ou Performance de Teatro,SP,716943.3711,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RN,149691.0811,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,283485.0303,2020,1.0,0.9877064750251118
Artes Cenicas,Apresentação ou Performance de Teatro,RS,999184.5625,2020,1.0,0.9964125121278583
Artes Cenicas,Apresentação ou Performance de Teatro,SP,740701.5,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,DF,248069.25,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,97501.7998,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,345408.25,2020,0.0,0.0
Artes Cenicas,Teatro Musical,RJ,2828413.25,2020,1.0,0.7954990311263744
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,199617.4395,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RS,447856.4893,2020,0.0,0.0
Artes Cenicas,Teatro de bonecos e congêneres,SP,996470.2031,2020,1.0,1.0
Artes Cenicas,Apresentação ou Performance de Teatro,TO,199849.6504,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,677678.4004,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,304453.0723,2020,1.0,0.9738775101203011
Artes Cenicas,Apresentação ou Performance de Teatro,MG,198333.4375,2020,1.0,1.0
Artes Cenicas,Empreend Ações Educ-Cult/Capacitação/Treinamento,RJ,109631.2754,2020,0.0,0.0
Artes Cenicas,"Performance de Circo, Clown e Ilusionismo",SP,998367.4805,2020,1.0,0.969755624967995
Artes Cenicas,Empreend Ações Educ-Cult/Capacitação/Treinamento,RJ,195171.21,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,634152.9043,2020,1.0,0.5443450588325248
Artes Cenicas,Apresentação ou Performance de Teatro,SP,350252.3174,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,410382.5,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SE,332120.4845,2020,0.0,0.0
Artes Cenicas,Empreend Ações Educ-Cult/Capacitação/Treinamento,SP,199914.0,2020,1.0,1.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,1819648.0,2020,1.0,0.673861098410242
Artes Cenicas,Teatro de formas animadas,SP,92046.2393,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RS,397925.0,2020,1.0,0.9976754413520136
Artes Cenicas,Apresentação ou Performance de Teatro,MG,199991.0739,2020,0.0,0.0
Artes Cenicas,"Performance de Circo, Clown e Ilusionismo",MG,938509.0,2020,1.0,0.9908578385502962
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,199660.0,2020,0.0,0.0
Artes Cenicas,Empreend Ações Educ-Cult/Capacitação/Treinamento,SP,188938.75,2020,1.0,0.9962157048249763
Artes Cenicas,Apresentação ou Performance de Teatro,SP,840435.2031,2020,1.0,0.9634688278325879
Artes Cenicas,Teatro Musical,RS,4275092.9063,2020,1.0,0.9178894414709202
Artes Cenicas,Apresentação ou Performance de Teatro,MT,835268.3398,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,319844.3594,2020,0.0,0.3838107079027012
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,199928.5711,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,ES,262656.5508,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,950162.3984,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,999004.1641,2020,0.0,0.0
Artes Cenicas,Teatro de bonecos e congêneres,SP,266388.9785,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,109206.875,2020,1.0,1.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,709540.2617,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,975623.2266,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,246961.8242,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,199227.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,199848.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,196178.2349,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Dança,SP,86608.5,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Dança,PE,155645.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SE,211128.885,2020,0.0,0.0
Artes Cenicas,Ópera,PR,749777.6016,2020,1.0,0.9849153514644013
Artes Cenicas,Empreend Ações Educ-Cult/Capacitação/Treinamento,MG,672271.1601,2020,1.0,0.7824223783774359
Artes Cenicas,Apresentação ou Performance de Teatro,BA,199509.8679,2020,0.0,0.0
Artes Cenicas,"Performance de Circo, Clown e Ilusionismo",GO,199992.375,2020,1.0,0.9708557638759978
Artes Cenicas,"Performance de Circo, Clown e Ilusionismo",PR,71528.6001,2020,0.0,0.0
Artes Cenicas,Empreend Ações Educ-Cult/Capacitação/Treinamento,MG,350033.75,2020,1.0,0.8129101836608613
Artes Cenicas,Apresentação ou Performance de Dança,RS,198282.4258,2020,0.0,0.3025986784149985
Artes Cenicas,Apresentação ou Performance de Teatro,SC,198277.5609,2020,0.0,0.0
Artes Cenicas,Teatro de bonecos e congêneres,GO,199149.4121,2020,0.0,0.0
Artes Cenicas,Empreend Ações Educ-Cult/Capacitação/Treinamento,RJ,1237312.0,2020,0.0,0.35237676511663996
Artes Cenicas,Apresentação ou Performance de Teatro,RS,499324.5,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,183804.6526,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,CE,199655.79,2020,0.0,0.3663607752121789
Artes Cenicas,Apresentação ou Performance de Teatro,SP,199999.9986,2020,1.0,0.9999999069999994
Artes Cenicas,Apresentação ou Performance de Teatro,SP,992731.5234,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SE,293925.8008,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,MG,381045.5,2020,1.0,0.8657203404842729
Artes Cenicas,Apresentação ou Performance de Teatro,PR,464295.4795,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,679360.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,276353.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,297052.8008,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,CE,998068.5,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,997093.4102,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RS,170352.0,2020,0.0,0.0
Artes Cenicas,Teatro de bonecos e congêneres,SP,199999.9944,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,808379.0,2020,1.0,0.8027175371948059
Artes Cenicas,Apresentação ou Performance de Teatro,RS,432432.0,2020,0.0,0.23125023125023125
Artes Cenicas,Apresentação ou Performance de Teatro,SP,650031.25,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,507630.1992,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,MG,994488.5342,2020,0.0,0.20110840208015743
Artes Cenicas,Teatro Musical,SP,199951.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,205300.6992,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,BA,103199.6895,2020,1.0,1.0
Artes Cenicas,Desfiles festivos de caráter musical e cênico,PA,1085951.8945,2020,1.0,0.99999999585617
Artes Cenicas,Empreend Ações Educ-Cult/Capacitação/Treinamento,SC,172737.5996,2020,1.0,0.5325997363228382
Artes Cenicas,Apresentação ou Performance de Teatro,MG,198247.5,2020,0.0,0.0
Artes Cenicas,Empreend Ações Educ-Cult/Capacitação/Treinamento,SP,16687370.9498,2020,1.0,0.5455690813961989
Artes Cenicas,"Performance de Circo, Clown e Ilusionismo",GO,619859.8984,2020,1.0,0.9578577054792097
Artes Cenicas,Apresentação ou Performance de Dança,CE,902865.6016,2020,1.0,1.0
Artes Cenicas,"Performance de Circo, Clown e Ilusionismo",SP,101693.2169,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Dança,SP,630576.4233,2020,1.0,0.9999838508075727
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,863845.3984,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,198241.913,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Dança,PR,199925.0,2020,1.0,0.5752157058897086
Artes Cenicas,Apresentação ou Performance de Teatro,MG,687231.6016,2020,0.0,0.22573695627328672
Artes Cenicas,Apresentação ou Performance de Teatro,BA,464502.0586,2020,1.0,1.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,199845.5254,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,431608.5,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PA,392153.6074,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,993457.5781,2020,1.0,0.9998584961219291
Artes Cenicas,Apresentação ou Performance de Teatro,MG,166870.7988,2020,1.0,0.9999999472645901
Artes Cenicas,Apresentação ou Performance de Dança,SP,199659.4326,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,298251.25,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Dança,BA,199675.8469,2020,1.0,0.9999999644423694
Artes Cenicas,Apresentação ou Performance de Teatro,GO,172356.25,2020,1.0,0.9000001450484099
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,400428.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Dança,SP,199924.3994,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,300850.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,717131.25,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Dança,RS,198765.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,252424.1504,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,199816.6504,2020,1.0,0.9658854735761299
Artes Cenicas,Apresentação ou Performance de Teatro,PE,1217747.2031,2020,1.0,0.9999999974543156
Artes Cenicas,Apresentação ou Performance de Teatro,PR,199889.5801,2020,1.0,0.99527343996857
Artes Cenicas,"Performance de Circo, Clown e Ilusionismo",MG,996182.5469,2020,1.0,0.9977639671494631
Artes Cenicas,"Performance de Circo, Clown e Ilusionismo",MG,455283.8547,2020,1.0,1.0
Artes Cenicas,Apresentação ou Performance de Teatro,PI,199998.75,2020,0.0,0.0
Artes Cenicas,Ópera,SC,981440.0,2020,1.0,0.7438050211933486
Artes Cenicas,Apresentação ou Performance de Teatro,PR,109206.875,2020,1.0,0.7325546125186716
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,199938.8154,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,439779.1221,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Dança,AM,73001.25,2020,1.0,0.8219037345250938
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,354714.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,11669277.25,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,201786.6403,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Dança,MG,23913.1199,2020,1.0,1.0
Artes Cenicas,"Performance de Circo, Clown e Ilusionismo",MG,556041.025,2020,1.0,0.9807622558065747
Artes Cenicas,Apresentação ou Performance de Teatro,RS,624680.9805,2020,1.0,0.9764984352681121
Artes Cenicas,Apresentação ou Performance de Teatro,SP,216885.9004,2020,0.0,0.0
Artes Cenicas,Empreend Ações Educ-Cult/Capacitação/Treinamento,SP,396594.0,2020,1.0,0.9852678810067728
Artes Cenicas,Apresentação ou Performance de Teatro,PR,999887.8984,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Dança,RJ,199934.2795,2020,1.0,0.8999902890589605
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,170000.0024,2020,1.0,0.9999999858823532
Artes Cenicas,Apresentação ou Performance de Teatro,MG,997819.6719,2020,1.0,0.6419165887763653
Artes Cenicas,Apresentação ou Performance de Teatro,PR,198992.1719,2020,1.0,0.5779121806750832
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,199303.9199,2020,0.0,0.0
Artes Cenicas,Teatro de bonecos e congêneres,RO,99820.0807,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,659073.6001,2020,1.0,0.9179551417447224
Artes Cenicas,Apresentação ou Performance de Dança,RS,432213.0527,2020,0.0,0.0
Artes Cenicas,Teatro Musical,SP,9879513.375,2020,0.0,0.0
Artes Cenicas,Teatro Musical,RJ,198507.7607,2020,0.0,0.0
Artes Cenicas,Teatro de formas animadas,RJ,997845.75,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SC,273277.6182,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,199903.0,2020,0.0,0.05002426176695698
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,199936.1008,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,MG,460006.3147,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,198065.4014,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PE,584650.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,199928.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,DF,199784.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,205840.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RS,353658.4805,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,995276.7031,2020,1.0,0.9999999968852882
Artes Cenicas,Apresentação ou Performance de Teatro,RN,281961.5898,2020,0.0,0.0
Artes Cenicas,Teatro de formas animadas,RJ,776400.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,BA,262988.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RN,337026.3999,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,MG,199698.6504,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,156182.9502,2020,1.0,0.9994688908111047
Artes Cenicas,"Performance de Circo, Clown e Ilusionismo",RS,198133.6504,2020,1.0,0.9639957655572472
Artes Cenicas,Apresentação ou Performance de Teatro,SC,296400.3887,2020,0.0,0.0
Artes Cenicas,Teatro de formas animadas,RS,199999.4804,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,299363.3994,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,MG,199975.718,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,452371.8082,2020,1.0,0.9999982134165185
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,541983.75,2020,0.0,0.0
Artes Cenicas,Teatro de bonecos e congêneres,SP,199993.75,2020,0.0,0.0
Artes Cenicas,Empreend Ações Educ-Cult/Capacitação/Treinamento,PR,676943.5195,2020,1.0,0.9943451715102798
Artes Cenicas,Apresentação ou Performance de Teatro,GO,467874.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,343358.4004,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,199814.4705,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,299790.6001,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RS,246743.75,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,425337.5059,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,199999.9512,2020,0.0,0.0
Artes Cenicas,Desfiles festivos de caráter musical e cênico,SP,705023.0586,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,200000.0049,2020,0.0,0.0
Artes Cenicas,Desfile de escola de samba,SP,489142.5,2020,1.0,0.7155379056205502
Artes Cenicas,Apresentação ou Performance de Teatro,SP,516225.4258,2020,1.0,0.7748552860993155
Artes Cenicas,Empreend Ações Educ-Cult/Capacitação/Treinamento,RJ,199775.1599,2020,0.0,0.0
Artes Cenicas,"Performance de Circo, Clown e Ilusionismo",RJ,378838.9023,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,498405.6016,2020,1.0,0.9129110879559584
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,551780.459,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,252543.0609,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,999389.2031,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SC,200363.625,2020,0.0,0.43720510646580685
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,998907.5234,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,MG,199902.9375,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,MG,299999.9815,2020,1.0,0.9999999949999997
Artes Cenicas,"Performance de Circo, Clown e Ilusionismo",SP,199496.0,2020,0.0,0.0
Artes Cenicas,"Performance de Circo, Clown e Ilusionismo",RJ,199257.0293,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Dança,CE,199375.0,2020,0.0,0.04769564890282132
Artes Cenicas,Apresentação ou Performance de Dança,PE,999286.2031,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,346729.5581,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PE,199999.4769,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,454740.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Dança,MT,999226.3633,2020,0.0,0.20015484713542686
Artes Cenicas,Apresentação ou Performance de Teatro,PR,197292.0503,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,197542.4004,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,977004.6016,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,994356.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,199887.5996,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,MG,199372.8008,2020,0.0,0.39624261525647386
Artes Cenicas,Teatro de bonecos e congêneres,RS,670979.5957,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SC,137087.5,2020,0.0,0.0
Artes Cenicas,Teatro de bonecos e congêneres,RJ,623933.627,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,85368.2502,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Dança,RS,276293.875,2020,1.0,0.999841201691496
Artes Cenicas,Apresentação ou Performance de Teatro,RS,338725.6802,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,994975.5195,2020,0.0,0.0
Artes Cenicas,Empreend Ações Educ-Cult/Capacitação/Treinamento,SP,189101.8799,2020,0.0,0.396611604494155
Artes Cenicas,Empreend Ações Educ-Cult/Capacitação/Treinamento,SE,199063.6572,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RO,199999.999,2020,0.0,0.0
Artes Cenicas,Empreend Ações Educ-Cult/Capacitação/Treinamento,PR,199854.5996,2020,1.0,0.9997268033855149
Artes Cenicas,Desfiles festivos de caráter musical e cênico,RS,320677.4971,2020,0.0,0.0
Artes Cenicas,Constr/Manut sl teatro c/centro cultural,RS,357527.4111,2020,1.0,0.9999988501580934
Artes Cenicas,"Performance de Circo, Clown e Ilusionismo",PI,199999.9506,2020,0.0,0.0
Artes Cenicas,"Performance de Circo, Clown e Ilusionismo",MG,150414.0,2020,1.0,1.0
Artes Cenicas,Apresentação ou Performance de Teatro,ES,972845.7207,2020,1.0,0.6249706269587336
Artes Cenicas,Teatro de formas animadas,SC,174986.5693,2020,1.0,1.0
Artes Cenicas,Apresentação ou Performance de Teatro,MG,199825.1846,2020,0.0,0.10008748416789902
Artes Cenicas,Teatro de bonecos e congêneres,RS,282975.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,999985.2344,2020,0.0,0.0
Artes Cenicas,Teatro Musical,PE,299904.0,2020,1.0,0.8565140845070423
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,199999.9828,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,458121.9492,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,199948.0996,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SC,199868.1855,2020,1.0,1.0
Artes Cenicas,Teatro de bonecos e congêneres,SP,684591.6016,2020,0.0,0.0
Artes Cenicas,Empreend Ações Educ-Cult/Capacitação/Treinamento,RJ,777130.2031,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,CE,199936.5508,2020,0.0,0.0
Artes Cenicas,Teatro de mamulengos,PE,582875.0,2020,1.0,1.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,199685.8203,2020,0.0,0.0
Artes Cenicas,Teatro Musical,RJ,5651659.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,185376.7311,2020,1.0,0.9999999940661377
Artes Cenicas,Apresentação ou Performance de Teatro,PI,199881.0,2020,0.0,0.0
Artes Cenicas,Empreend Ações Educ-Cult/Capacitação/Treinamento,SP,2999422.0,2020,1.0,0.6688763068351169
Artes Cenicas,Apresentação ou Performance de Teatro,RN,194180.8008,2020,1.0,0.9935740258827895
Artes Cenicas,Apresentação ou Performance de Teatro,SP,199948.209,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Dança,RJ,211781.7,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RS,55120.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,451103.639,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,229900.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RS,199844.9209,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,310988.4273,2020,1.0,0.5466441355260039
Artes Cenicas,Apresentação ou Performance de Teatro,PR,133564.8599,2020,0.0,0.21690862418222023
Artes Cenicas,Teatro Musical,SP,6673471.2761,2020,1.0,0.8799248182921238
Artes Cenicas,Apresentação ou Performance de Teatro,PE,199986.9307,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SC,199715.3953,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RS,198541.0988,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Dança,ES,66999.9964,2020,1.0,0.9973902028448467
Artes Cenicas,Apresentação ou Performance de Dança,SP,471116.8008,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RS,541020.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,199998.5,2020,0.0,0.0
Artes Cenicas,Teatro de bonecos e congêneres,RJ,199908.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,DF,199859.8984,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,140948.9595,2020,1.0,0.9931688782704352
Artes Cenicas,Apresentação ou Performance de Dança,PR,472662.3008,2020,1.0,0.9999999983074596
Artes Cenicas,Apresentação ou Performance de Teatro,SP,455901.6016,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,SP,127607.9746,2020,0.0,0.0
Artes Cenicas,Teatro Musical,SP,599740.9912,2020,1.0,1.0
Artes Cenicas,Apresentação ou Performance de Teatro,RS,199842.5,2020,1.0,0.999201170922101
Artes Cenicas,Apresentação ou Performance de Teatro,SP,262543.8008,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,185975.7548,2020,0.0,0.0
Artes Cenicas,Teatro de formas animadas,RJ,513934.375,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,DF,199250.3796,2020,0.0,0.2509405507802606
Artes Cenicas,Apresentação ou Performance de Teatro,RJ,798474.6016,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Dança,SP,256749.0,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Dança,PR,439143.209,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RS,1591750.4219,2020,0.0,0.07538870312141112
Artes Cenicas,Apresentação ou Performance de Teatro,SP,763276.7969,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,PR,472498.0713,2020,0.0,0.0
Artes Cenicas,"Performance de Circo, Clown e Ilusionismo",SP,140947.2236,2020,1.0,0.9932795866721847
Artes Cenicas,Apresentação ou Performance de Dança,PR,186638.0996,2020,0.0,0.0
Artes Cenicas,Apresentação ou Performance de Teatro,RS,178750.0,2020,0.0,0.0
